CompanyName,JobsInTotal,City,State
Windham Raymond SACC,2,Raymond,ME
Windham Raymond SACC,1,West Minot,ME
Windham Primary School,1,Windham,ME
Windham Middle School,2,Windham,ME
Windham High School,4,Windham,ME
Windham Dentistry,2,Windham,ME
Windermere Real Estate,1,Lewiston,ME
WinCo Foods,1,Lewiston,ME
Win Waste Innovations,37,Eliot,ME
Win Waste Innovations,22,South Berwick,ME
Win Waste Innovations,20,York,ME
Win Waste Innovations,17,Berwick,ME
Win Waste Innovations,16,Kittery,ME
Win Waste Innovations,12,Ogunquit,ME
Win Waste Innovations,11,Kittery Point,ME
Win Waste Innovations,9,Cape Porpoise,ME
Win Waste Innovations,6,Moody,ME
Win Waste Innovations,6,Wells,ME
Win Waste Innovations,6,York Harbor,ME
Win Waste Innovations,4,York Beach,ME
Win Waste Innovations,3,Arundel,ME
Win Waste Innovations,3,Cape Neddick,ME
Win Waste Innovations,1,Bangor,ME
Win Waste Innovations,1,Cape Elizabeth,ME
Win Waste Innovations,1,Holden,ME
Win Waste Innovations,1,Kennebunkport,ME
Win Waste Innovations,1,North Yarmouth,ME
Wilson's Drugstore,1,Bath,ME
Wilsondale Country Care Child Care Center,4,Gray,ME
Wilson Museum,1,Castine,ME
Wilson County Barbecue,3,Portland,ME
Wilson Construction & Landscaping,1,South Thomaston,ME
Wilmington Trust,5,Portland,ME
WillScot Corporation,1,Auburn,ME
WillScot | Mobile Mini,4,Auburn,ME
WillScot,2,Auburn,ME
Willowsawake Winery Corporation,2,Leeds,ME
WillowsAwake Winery,1,Leeds,ME
Willows Pizza,5,South Portland,ME
Willow Salon,1,South Portland,ME
Willow Run Dental Auburn,1,Auburn,ME
Willis Towers Watson,7,Stockholm,ME
Willis Towers Watson,2,Maine,ME
"Williams-Sonoma, Inc.",3,Portland,ME
Williamson Pump and Motor,2,Portland,ME
Williams Sonoma,1,South Portland,ME
Williams Fuel Co Inc,3,Gardiner,ME
Williams Creative Group,1,Portland,ME
Williams College,1,Alfred,ME
William John Staffing,11,Caribou,ME
William John Staffing,1,Woodland,ME
"William J. Whitney, D.D.S.",1,Damariscotta,ME
William H Hunter Recruiting,4,Solon,ME
Wiley Job Network,2,Bangor,ME
Wiley Job Network,2,South Portland,ME
Wiley Job Network,1,Saint francis,ME
Wiley Edge,13,Lewiston,ME
Wiley Edge,11,Portland,ME
Wiley Edge,8,Bangor,ME
Wiley Edge,7,Augusta,ME
Wiley Edge,7,Chelsea,ME
Wiley Edge,7,South Portland,ME
Wiley Edge,5,Auburn,ME
Wiley Edge,5,Biddeford,ME
Wiley Edge,5,Hermon,ME
Wiley Edge,5,Sidney,ME
Wiley Edge,1,"Augusta, ME",ME
Wiley Edge,1,"Bangor, ME",ME
Wiley Edge,1,"Hermon, ME",ME
Wiley Edge,1,"Togus, ME",ME
"WildWood Properties, Inc.",3,Windham,ME
Wildwood Cannabis,2,Bangor,ME
Wild Side Smoke Shop,1,Portland,ME
Wiggle Worms Pediatric PT,1,Kittery,ME
Wiggins Airways,1,Bangor,ME
Wicked Joe Organic Coffee Company,1,Trevett,ME
Wicked Clean LLC,1,Bangor,ME
WHOOP,1,Augusta,ME
WHOOP,1,Bangor,ME
WHOOP,1,Lewiston,ME
WHOOP,1,South Portland,ME
Whole Foods Market,20,Portland,ME
Whole Foods Market,4,Washington,ME
Whole Foods Market,2,South Portland,ME
Whole Foods Market,1,Bangor,ME
Whole Foods Market,1,Lewiston,ME
"Whitney Trucking, Inc.",1,Portland,ME
WhiteCap,1,Fryeburg,ME
White Smiles Family Dentistry,1,Presque Isle,ME
White Mountain Cable Construction LLC,3,Anson,ME
White Mountain Cable Construction,22,Anson,ME
White Mountain Cable Construction,4,Starks,ME
"White Cap Supply Holdings, Llc",1,Oxford,ME
"White Cap Supply Holdings, Inc.",1,Augusta,ME
White Cap,10,Portland,ME
White Cap,7,Fryeburg,ME
White Cap,1,Augusta,ME
White Barn Inn,19,Kennebunk,ME
When Pigs Fly Breads,2,York,ME
WHEELABRATOR TECHNOLOGIES INC.,3,Eliot,ME
WHEELABRATOR TECHNOLOGIES,5,Eliot,ME
Wheelabrator,1,Eliot,ME
Whatnot,1,Lewiston,ME
Whale's Tooth Pub,2,Lincolnville,ME
WGME,7,Portland,ME
Weyerhaeuser,1,Fairfield,ME
WEX Inc,30,South Portland,ME
WEX Inc,22,South portland,ME
WEX Inc,20,Portland,ME
WEX Inc,5,Remote Office,ME
WEX Inc,3,,ME
WEX,17,Portland,ME
WEX,7,South Portland,ME
WEX,5,Augusta,ME
WEX,4,Bangor,ME
WEX,4,Lewiston,ME
WEX,3,Auburn,ME
WEX,3,Orono,ME
WEX,2,Biddeford,ME
WEX,2,Chelsea,ME
WEX,2,Hermon,ME
WEX,2,Sidney,ME
WEX,1,Maine,ME
WEX,1,North Yarmouth,ME
WEX,1,Scarborough,ME
WEX,1,Topsham,ME
Westwood Cartage Inc,1,Portland,ME
Westside Animal Hospital,2,Cumberland,ME
WestRock Company,9,Scarborough,ME
WestRock Company,2,West Scarborough,ME
Westrock,76,Scarborough,ME
Westrock,1,Portland,ME
Weston Associates Inc,2,Portland,ME
Weston Associates Inc,1,Lewiston,ME
Weston Associates,2,Lewiston,ME
Westmor Industries,4,Brewer,ME
"Westlake Services, LLC",3,Bangor,ME
Westlake Financial,2,Bangor,ME
Westlake Financial,1,Portland,ME
Westinghouse Electric Company,65,Cranberry Isles,ME
Westin Portland Harborview,132,Portland,ME
Westin Hotels & Resorts,1,Portland,ME
Westgate,8,Bangor,ME
Western States Equipment Co,2,Lewiston,ME
Western Maine Transportation Services,1,Auburn,ME
Western Maine Timberlands Inc.,1,Fryeburg,ME
Western Maine Pharamcy,1,Kingfield,ME
Western Maine Community A,1,East Wilton,ME
Western Maine Addiction Recovery Initiative,2,Norway,ME
"Western Express, Inc.",1,Portland,ME
Western Express - Teams,3,Bangor,ME
Western Express - Teams,3,Lisbon,ME
Western Express - Teams,2,Lewiston,ME
Western Express - Teams,2,Orono,ME
Western Express - Teams,1,Freeport,ME
Western Express - Teams,1,Peaks Island,ME
Western Express - Teams,1,South Portland,ME
Western Express - Teams,1,Tenants Harbor,ME
Western Express - Teams,1,Westbrook,ME
Western Express - East Coast Regional,6,Lewiston,ME
Western Express - East Coast Regional,2,Auburn,ME
Western Express - Dry Van,2,Biddeford,ME
Western Express - Dry Van,2,Portland,ME
Western Express - Dry Van,1,Boothbay Harbor,ME
Western Express - Dry Van,1,Scarborough,ME
Western Express - Dry Van,1,Westbrook,ME
Western Express - Dry Van,1,Windham,ME
Western Express   Lease Purchase,1,Bangor,ME
Western Express   Lease Purchase,1,Orono,ME
Western Express   Lease Purchase,1,South Portland,ME
Western Express   Entry Level,19,Lewiston,ME
Western Express   Entry Level,13,Portland,ME
Western Express   Entry Level,13,South Portland,ME
Western Express   Entry Level,7,Orono,ME
Western Express   Entry Level,5,New Gloucester,ME
Western Express   Entry Level,5,Not Specified,ME
Western Express   Entry Level,4,Auburn,ME
Western Express   Entry Level,4,Sebec,ME
Western Express   Entry Level,4,Westbrook,ME
Western Express   Entry Level,3,Boothbay Harbor,ME
Western Express   Entry Level,3,Stonington,ME
Western Express   Entry Level,2,Machias,ME
Western Express   Entry Level,2,Saint George,ME
Western Express   Entry Level,1,Boothbay,ME
Western Express,15,Portland,ME
Western Express,4,Lewiston,ME
Western Express,3,Auburn,ME
Western Express,3,Bangor,ME
Western Express,3,Gardiner,ME
Western Express,3,South Portland,ME
Western Express,2,Augusta,ME
Western Express,2,New Gloucester,ME
Western Express,2,Norridgewock,ME
Western Express,2,Orrington,ME
Western Express,2,Waterville,ME
Western Express,1,Bath,ME
Western Express,1,Bucksport,ME
Western Express,1,Cape Elizabeth,ME
Western Express,1,Freeport,ME
Western Express,1,Hampden,ME
Western Express,1,Holden,ME
Western Express,1,Kingfield,ME
Western Express,1,Litchfield,ME
Western Express,1,North Yarmouth,ME
Western Express,1,Orono,ME
Western Express,1,Raymond,ME
Western Express,1,Sabattus,ME
Western Express,1,Scarborough,ME
Western Express,1,Westbrook,ME
Westcon Mfg Inc.,1,Brunswick,ME
Westbrook School Department,27,Westbrook,ME
Westbrook Community Center,1,Westbrook,ME
Westbrook Animal Hospital,1,Westbrook,ME
Westat,3,Portland,ME
Westat,1,Auburn,ME
Westat,1,Lewiston,ME
"West Marine, Inc.",1,Southwest Harbor,ME
West Marine | West Marine,5,Portland,ME
West Marine,6,Portland,ME
West Marine,2,Southwest Harbor,ME
West Gate One Stop,1,Bath,ME
West Express LLC,1,,ME
West End House Camp,4,Parsonsfield,ME
West Central Environmental Corp,2,Portland,ME
WESCO INTERNATIONAL INC,2,"Bangor, ME",ME
WESCO INTERNATIONAL INC,1,Bangor,ME
Wesco International,5,Bangor,ME
Wesco International,1,North Berwick,ME
Wesco International,1,Poland,ME
Wesco International,1,Portland,ME
Wesco Distribution,2,Berwick,ME
Wesco Distribution,1,Bangor,ME
Wesco,7,Bangor,ME
Wesco,2,Portland,ME
Wesco,1,North Berwick,ME
Werner Final Mile,14,Bangor,ME
Werner Enterprises Inc,1,Lewiston,ME
Werner - Dedicated Drivers,15,Not Specified,ME
Werner - Dedicated Drivers,10,Bangor,ME
Werner - Dedicated Drivers,7,Boothbay Harbor,ME
Werner - Dedicated Drivers,6,,ME
Werner - Dedicated Drivers,6,Freeport,ME
Werner - Dedicated Drivers,5,Houlton,ME
Werner - Dedicated Drivers,5,Surry,ME
Werner - Dedicated Drivers,4,Castine,ME
Werner - Dedicated Drivers,3,Brownville,ME
Werner - Dedicated Drivers,3,New Gloucester,ME
Werner - Dedicated Drivers,3,Portland,ME
Werner - Dedicated Drivers,2,Grand Lake Stream,ME
Werner - Dedicated Drivers,2,Wells,ME
Werner - Dedicated Drivers,1,Lewiston,ME
Werner - Dedicated Drivers,1,Scarborough,ME
Werner - Dedicated Drivers,1,Talmadge,ME
Wentworth-Douglass Physicians Organization(WDP),1,South Berwick,ME
Wendy's - Wiley Management,7,Biddeford,ME
Wendy's - Wiley Management,5,Portland,ME
Wendy's - Wiley Management,4,Sanford,ME
Wendy's - Wiley Management,1,Saco,ME
Wendy's - Wiley Management,1,Windham,ME
Wendy's - Legacy Capital Partners Maine,10,Bangor,ME
Wendy's - Legacy Capital Partners Maine,10,Topsham,ME
Wendy's - Legacy Capital Partners Maine,8,Augusta,ME
Wendy's - Legacy Capital Partners Maine,7,Auburn,ME
Wendy's - Legacy Capital Partners Maine,7,Ellsworth,ME
Wendy's - Legacy Capital Partners Maine,7,Orrington,ME
Wendy's - Legacy Capital Partners Maine,6,South Portland,ME
Wendy's - Legacy Capital Partners Maine,4,Waterville,ME
Wendy's - Legacy Capital Partners Maine,1,Meridian,ME
Wendy's,29,Portland,ME
Wendy's,14,Bangor,ME
Wendy's,9,Biddeford,ME
Wendy's,7,Saco,ME
Wendy's,6,South Portland,ME
Wendy's,5,Lewiston,ME
Wendy's,5,Orono,ME
Wendy's,5,Topsham,ME
Wendy's,4,Augusta,ME
Wendy's,4,Windham,ME
Wendy's,3,Sanford,ME
Wendy's,2,Bath,ME
Wendy's,1,"Albany, ME",ME
Wendy's,1,Auburn,ME
Wendy's,1,BANGOR,ME
Wendy's,1,Gardiner,ME
Wendy's,1,Kittery,ME
Wendy's,1,SANFORD,ME
Wendy's,1,SOUTH PORTLAND,ME
Wendy's,1,WATERVILLE,ME
Wendy's,1,Waterville,ME
Wendy's,1,York,ME
wendys,2,Bangor,ME
wendys,2,Portland,ME
wendys,1,South Portland,ME
Wendy&#x27;s,7,Bangor,ME
Wendy&#x27;s,3,Portland,ME
Wendy&#x27;s,2,Ellsworth,ME
Wendy&#x27;s,2,South Portland,ME
Wendy&#x27;s,1,Lewiston,ME
Wendy&#x27;s,1,Maine,ME
WellVia,5,Not Specified,ME
"Welltree,Inc.",1,Brunswick,ME
"Wellstar Health System, Inc.",10,Hiram,ME
WellStar Health System,20,Hiram,ME
Wellspring Nurse Source,2,Bangor,ME
Wellspring Nurse Source,1,Lewiston,ME
Wellspring Nurse Source,1,Machias,ME
Wellspring Nurse Source,1,Saco,ME
Wellspring Inc.,19,Bangor,ME
Wellspring Inc.,3,Hampden,ME
Wells-Ogunquit CSD,5,Wells,ME
Wells Reserve At Laudholm,1,Wells,ME
Wells Ogunquit Resort Motel and Cottages,2,Wells,ME
Wells Fargo,1,Bangor,ME
Wells Dog and Cat Hospital,7,Wells,ME
Wells,1,Wells,ME
Wellpath,118,Windham,ME
Wellpath,66,South Portland,ME
Wellpath,36,Warren,ME
Wellpath,20,Charleston,ME
Wellpath,7,Portland,ME
Wellpath,4,Corinth,ME
Wellpath,3,Maine,ME
Wellpath,2,Augusta,ME
Wellpath,1,,ME
Wellpath,1,Standish,ME
Wellness Connection of Maine,9,Auburn,ME
Wellness Connection of Maine,5,South Portland,ME
Wellness Connection of Maine,1,Brewer,ME
Wellness and Chiropractic Care,1,Brunswick,ME
Welcome to the Jungle,1,Poland,ME
Welch Sign,4,Scarborough,ME
WelbeHealth,3,Augusta,ME
WEIS LLC,2,Bangor,ME
Weirs Buick GMC,3,Arundel,ME
WeightWatchers,1,South Portland,ME
Wegmans,1,Medford,ME
Wee Care Children's Dentistry,2,Augusta,ME
WebInfo,1,Auburn,ME
WebInfo,1,Augusta,ME
WebInfo,1,Bangor,ME
WebInfo,1,Chelsea,ME
WebInfo,1,Hermon,ME
WebInfo,1,Lewiston,ME
WebInfo,1,"Lewiston, ME",ME
WebInfo,1,Portland,ME
WebInfo,1,South Portland,ME
WebInfo,1,Togus,ME
Webber,3,,ME
Weathervane Seafood Restaurants,5,Kittery,ME
Weatherford,1,Lee,ME
Weatherby Healthcare,148,Lewiston,ME
Weatherby Healthcare,37,Bangor,ME
Weatherby Healthcare,33,Not Specified,ME
Weatherby Healthcare,28,Caribou,ME
Weatherby Healthcare,23,Maine,ME
Weatherby Healthcare,19,,ME
Weatherby Healthcare,17,Damariscotta,ME
Weatherby Healthcare,17,Portland,ME
Weatherby Healthcare,15,Biddeford,ME
Weatherby Healthcare,13,York,ME
Weatherby Healthcare,11,South Portland,ME
Weatherby Healthcare,10,Skowhegan,ME
Weatherby Healthcare,7,Auburn,ME
Weatherby Healthcare,7,Rockport,ME
Weatherby Healthcare,6,Ellsworth,ME
Weatherby Healthcare,4,Holden,ME
Weatherby Healthcare,4,Machias,ME
Weatherby Healthcare,3,Brewer,ME
Weatherby Healthcare,3,Bucksport,ME
Weatherby Healthcare,3,Scarborough,ME
Weatherby Healthcare,2,Alfred,ME
Weatherby Healthcare,2,Buxton,ME
Weatherby Healthcare,2,Casco,ME
Weatherby Healthcare,2,Freeport,ME
Weatherby Healthcare,2,Gardiner,ME
Weatherby Healthcare,2,Greene,ME
Weatherby Healthcare,2,Kennebunkport,ME
Weatherby Healthcare,2,Old Town,ME
Weatherby Healthcare,2,Orono,ME
Weatherby Healthcare,2,Westbrook,ME
Weatherby Healthcare,2,Woodland,ME
Weatherby Healthcare,2,Yarmouth,ME
Weatherby Healthcare,1,"Auburn, ME",ME
Weatherby Healthcare,1,Belfast,ME
Weatherby Healthcare,1,Bridgton,ME
Weatherby Healthcare,1,Cape Elizabeth,ME
Weatherby Healthcare,1,Cumberland,ME
Weatherby Healthcare,1,Falmouth,ME
Weatherby Healthcare,1,Fort Kent,ME
Weatherby Healthcare,1,Gorham,ME
Weatherby Healthcare,1,Gray,ME
Weatherby Healthcare,1,Hampden,ME
Weatherby Healthcare,1,Harpswell,ME
Weatherby Healthcare,1,Houlton,ME
Weatherby Healthcare,1,Kennebunk,ME
Weatherby Healthcare,1,Limington,ME
Weatherby Healthcare,1,Lincoln,ME
Weatherby Healthcare,1,Millinocket,ME
Weatherby Healthcare,1,Naples,ME
Weatherby Healthcare,1,Norway,ME
Weatherby Healthcare,1,Orrington,ME
Weatherby Healthcare,1,Oxford,ME
Weatherby Healthcare,1,Raymond,ME
Weatherby Healthcare,1,Rumford,ME
Weatherby Healthcare,1,Sanford,ME
Weatherby Healthcare,1,"South Portland, ME",ME
Weatherby Healthcare,1,Standish,ME
Weatherby Healthcare,1,Windham,ME
Weatherby Healthcare,1,n/a,ME
WDQ Inc,1,Belfast,ME
WD Matthews Machinery Co,1,Auburn,ME
WCSH,2,Portland,ME
WBRC Architects Engineers,1,Bangor,ME
WBRC Architects Engineers,1,Portland,ME
Wayward Industries,2,Lewiston,ME
Waynflete School,7,Portland,ME
Waynflete,9,Portland,ME
"Wayne J. Griffin Electric, Inc.",2,Portland,ME
"Watsco, Inc.",4,Portland,ME
Watsco,3,Portland,ME
Waterville School System,1,Waterville,ME
Waterville Public Schools,9,WATERVILLE,ME
Waterville Family Dentistry,4,Waterville,ME
Waterville Family Dentistry,1,Thorndike,ME
Waterville Comprehensive Treatment Center,7,Waterville,ME
Waterville Center For Health And Rehab,21,Waterville,ME
Waterville Center For Health And Rehab,1,Winslow,ME
Waterville #2013,1,Burnham,ME
"Waters Edge Therapy, Inc",1,Waterville,ME
Waterman's Community Center,4,North Haven,ME
Watch Me Shine Inc,2,Bangor,ME
Watch Me Shine,44,Bangor,ME
Watch Me Shine,1,Garland,ME
Watch Me Shine,1,Plymouth,ME
Waste Pro USA,1,Sorrento,ME
"Waste Management, Inc",4,Portland,ME
"Waste Management, Inc",2,Norridgewock,ME
Waste Management,32,Portland,ME
Waste Management,7,Eliot,ME
Waste Management,6,Lewiston,ME
Waste Management,5,Shapleigh,ME
Waste Management,5,South Berwick,ME
Waste Management,4,Acton,ME
Waste Management,4,Berwick,ME
Waste Management,4,Sanford,ME
Waste Management,4,South Portland,ME
Waste Management,3,East Waterboro,ME
Waste Management,3,Kennebunk,ME
Waste Management,3,Lebanon,ME
Waste Management,3,"Lewiston, ME",ME
Waste Management,3,North Berwick,ME
Waste Management,3,Wells,ME
Waste Management,3,West Newfield,ME
Waste Management,3,Westbrook,ME
Waste Management,2,Alfred,ME
Waste Management,2,Augusta,ME
Waste Management,2,"Biddeford, ME",ME
Waste Management,2,Cape Neddick,ME
Waste Management,2,Kittery,ME
Waste Management,2,Kittery Point,ME
Waste Management,2,Ogunquit,ME
Waste Management,2,"South Portland, ME",ME
Waste Management,2,York Harbor,ME
Waste Management,1,Biddeford,ME
Waste Management,1,Buxton,ME
Waste Management,1,Hollis Center,ME
Waste Management,1,Newfield,ME
Waste Management,1,Norridgewock,ME
Waste Management,1,Raymond,ME
Waste Management,1,Skowhegan,ME
Waste Management,1,"Skowhegan, ME",ME
Waste Management,1,Springvale,ME
Waste Management,1,West Kennebunk,ME
Waste Connections,5,Freeport,ME
Waste Connections,3,Anson,ME
Washville Car Wash,2,Augusta,ME
Washville Car Wash,2,Topsham,ME
Washington University in St. Louis,2,Eliot,ME
Washington Place Assisted Living,3,Calais,ME
Washington Academy,1,East Machias,ME
WASHBAY Truck Wash,1,Kittery,ME
WAS1002WIS,1,South Portland,ME
Warrens Lobster House,9,Kittery,ME
Warner Bros Discovery,1,Augusta,ME
Ware-Butler Inc.,2,Old Town,ME
Wapiti Medical Staffing,8,Rockport,ME
Wandby Landing,1,Cape Porpoise,ME
Wandby Landing,1,Kennebunk,ME
Walton Elementary School,2,Auburn,ME
Waltham Pest Services -,5,Scarborough,ME
Walt Disney Studios,1,Augusta,ME
"Walsh Engineering Associates, Inc.",2,Westbrook,ME
"Wal-Mart Stores, Inc.",9,Lewiston,ME
"Wal-Mart Stores, Inc.",2,Bangor,ME
"Wal-Mart Stores, Inc.",1,Auburn,ME
"Wal-Mart Stores East, LP",1,Bailey Island,ME
Walmart Spark Driver,2,Bangor,ME
Walmart Inc.,3,Lewiston,ME
Walmart Inc.,1,(USA) KY MIDDLETOWN  WM SUPERCENTER,ME
Walmart Inc.,1,Bangor,ME
Walmart Inc.,1,Scarborough,ME
Walmart Distribution Centers,1,Lewiston,ME
Wal-Mart,15,Bangor,ME
Wal-Mart,13,Scarborough,ME
Wal-Mart,12,Lewiston,ME
Wal-Mart,7,Albany,ME
Wal-Mart,7,Brewer,ME
Wal-Mart,5,Auburn,ME
Wal-Mart,5,Biddeford,ME
Wal-Mart,5,West Scarborough,ME
Wal-Mart,4,Augusta,ME
Wal-Mart,4,"Brewer, ME",ME
Wal-Mart,3,"Albany, ME",ME
Wal-Mart,3,"Auburn, ME",ME
Wal-Mart,3,Falmouth,ME
Wal-Mart,3,"Lewiston, ME",ME
Wal-Mart,3,Portland,ME
Wal-Mart,3,Presque Isle,ME
Wal-Mart,3,Windham,ME
Wal-Mart,3,"Windham, ME",ME
Wal-Mart,2,"Bangor, ME",ME
Wal-Mart,2,Houlton,ME
Wal-Mart,2,Lincoln County,ME
Wal-Mart,2,Oxford County,ME
Wal-Mart,2,Waterville,ME
Wal-Mart,1,Brunswick,ME
Wal-Mart,1,Calais,ME
Wal-Mart,1,Lincoln,ME
Wal-Mart,1,"Lincoln County, ME",ME
Wal-Mart,1,Oxford,ME
Wal-Mart,1,Palmyra,ME
Wal-Mart,1,Pittsfield,ME
Wal-Mart,1,"Pittsfield, ME",ME
Wal-Mart,1,"Presque Isle, ME",ME
Wal-Mart,1,Sanford,ME
Wal-Mart,1,Thomaston,ME
Walmart,108,Lewiston,ME
Walmart,94,Bangor,ME
Walmart,66,Scarborough,ME
Walmart,38,Portland,ME
Walmart,37,Auburn,ME
Walmart,36,Brunswick,ME
Walmart,34,Augusta,ME
Walmart,26,Windham,ME
Walmart,25,Falmouth,ME
Walmart,24,Houlton,ME
Walmart,22,Lincoln,ME
Walmart,21,Brewer,ME
Walmart,21,Oxford,ME
Walmart,21,South Portland,ME
Walmart,19,Sanford,ME
Walmart,19,Thomaston,ME
Walmart,18,Biddeford,ME
Walmart,18,Waterville,ME
Walmart,17,bangor,ME
Walmart,15,Skowhegan,ME
Walmart,14,Ellsworth,ME
Walmart,14,Presque Isle,ME
Walmart,13,Calais,ME
Walmart,13,Farmington,ME
Walmart,11,Mexico,ME
Walmart,9,Palmyra,ME
Walmart,9,Saco,ME
Walmart,9,Westbrook,ME
Walmart,6,BANGOR,ME
Walmart,5,Maine,ME
Walmart,4,LEWISTON,ME
Walmart,4,farmington,ME
Walmart,3,brewer,ME
Walmart,2,"Auburn, ME",ME
Walmart,2,WATERVILLE,ME
Walmart,2,Winslow,ME
Walmart,1,AUGUSTA,ME
Walmart,1,"Augusta, ME",ME
Walmart,1,"Bangor, ME",ME
Walmart,1,"Brewer, ME",ME
Walmart,1,"Brunswick, ME",ME
Walmart,1,"Ellsworth, ME",ME
Walmart,1,Freeport,ME
Walmart,1,Lisbon,ME
Walmart,1,Mattamisc,ME
Walmart,1,North Berwick,ME
Walmart,1,Ogunquit,ME
Walmart,1,SANFORD,ME
Walmart,1,"Saco,ME",ME
Walmart,1,"Skowhegan, ME",ME
Walmart,1,West Paris,ME
Walmart,1,West Poland,ME
Walmart,1,"West Scarborough, ME",ME
Walmart,1,"Winslow, ME",ME
Wallboard Supply Company,3,Hermon,ME
Wallboard Supply Company,1,Bangor,ME
Wallace Events,1,Ellsworth,ME
Walgreens Boots Alliance,2,Portland,ME
Walgreens Boots Alliance,1,,ME
Walgreens Boots Alliance,1,Bangor,ME
Walgreens Boots Alliance,1,Lewiston,ME
Walgreens Boots Alliance,1,SOUTH PORTLAND,ME
Walgreens Boots Alliance,1,Saco,ME
Walgreens,148,Portland,ME
Walgreens,141,Lewiston,ME
Walgreens,62,South Portland,ME
